Vente_ID,Date_ID,Date,Client_ID,Produit_ID,Commercial_ID,Ville_ID,Quantite,Prix_Unitaire,Montant_Vente,Cout_Total,Benefice,Montant_Paye,Creance,Mode_Paiement
V00789,20250718,2025-07-18,CL019,PR015,COM003,VIL008,4,1010.0,2222.0,1474.0,748.0,2222.0,0.0,Espèces
V00807,20250718,2025-07-18,CL007,PR002,COM004,VIL002,8,15300.0,134640.0,103928.0,30712.0,134640.0,0.0,Espèces
V00295,20250718,2025-07-18,CL010,PR003,COM004,VIL004,5,17230.0,77535.0,59985.0,17550.0,62028.0,15507.0,Crédit
V00057,20250719,2025-07-19,CL018,PR013,COM002,VIL007,6,2520.0,11340.0,7920.0,3420.0,11340.0,0.0,Mobile Money
V00331,20250719,2025-07-19,CL008,PR010,COM003,VIL003,25,3170.0,75288.0,55575.0,19713.0,75288.0,0.0,Virement
V00229,20250719,2025-07-19,CL009,PR012,COM001,VIL003,8,2820.0,21432.0,14972.0,6460.0,21432.0,0.0,Espèces
V00983,20250719,2025-07-19,CL004,PR011,COM003,VIL001,6,1210.0,9801.0,6966.0,2835.0,9801.0,0.0,Crédit
V00029,20250719,2025-07-19,CL001,PR004,COM004,VIL001,6,7290.0,59049.0,45117.0,13932.0,47239.0,11810.0,Crédit
V00992,20250720,2025-07-20,CL006,PR012,COM007,VIL002,4,2770.0,12188.0,8668.0,3520.0,12188.0,0.0,Espèces
V00879,20250720,2025-07-20,CL020,PR003,COM004,VIL008,1,18130.0,9972.0,7442.0,2530.0,9972.0,0.0,Crédit
V01323,20250720,2025-07-20,CL003,PR007,COM007,VIL001,6,1750.0,14175.0,9963.0,4212.0,14175.0,0.0,Mobile Money
V01497,20250721,2025-07-21,CL007,PR005,COM007,VIL002,5,1610.0,8855.0,6875.0,1980.0,8855.0,0.0,Espèces
V00762,20250721,2025-07-21,CL020,PR008,COM001,VIL008,4,860.0,1892.0,1298.0,594.0,1892.0,0.0,Virement
V00655,20250721,2025-07-21,CL015,PR011,COM007,VIL006,3,1200.0,2808.0,1942.0,866.0,2808.0,0.0,Virement
V01222,20250721,2025-07-21,CL014,PR008,COM004,VIL005,1,900.0,720.0,472.0,248.0,468.0,252.0,Crédit
V00755,20250722,2025-07-22,CL006,PR001,COM003,VIL002,5,17950.0,98725.0,79255.0,19470.0,78980.0,19745.0,Crédit
V00132,20250722,2025-07-22,CL018,PR007,COM003,VIL007,20,1850.0,27750.0,18000.0,9750.0,9712.0,18038.0,Crédit
V01258,20250722,2025-07-22,CL013,PR002,COM005,VIL005,5,14460.0,57840.0,48160.0,9680.0,46272.0,11568.0,Crédit
V00034,20250722,2025-07-22,CL004,PR002,COM007,VIL001,3,15650.0,63383.0,46940.0,16443.0,63383.0,0.0,Espèces
V00330,20250722,2025-07-22,CL020,PR014,COM004,VIL008,3,1560.0,2574.0,1568.0,1006.0,2574.0,0.0,Virement
V00113,20250722,2025-07-22,CL014,PR001,COM007,VIL005,10,17490.0,139920.0,112560.0,27360.0,69960.0,69960.0,Crédit
V01365,20250722,2025-07-22,CL002,PR009,COM008,VIL001,10,2180.0,29430.0,20250.0,9180.0,23544.0,5886.0,Crédit
V00456,20250722,2025-07-22,CL009,PR013,COM002,VIL003,12,2450.0,27930.0,19722.0,8208.0,27930.0,0.0,Mobile Money
V00308,20250722,2025-07-22,CL010,PR003,COM008,VIL004,1,17110.0,15399.0,11898.0,3501.0,15399.0,0.0,Espèces
V01084,20250722,2025-07-22,CL014,PR012,COM001,VIL005,3,2780.0,6672.0,4944.0,1728.0,6672.0,0.0,Mobile Money
V01003,20250723,2025-07-23,CL016,PR001,COM001,VIL006,15,18640.0,218088.0,166491.0,51597.0,109044.0,109044.0,Crédit
V01129,20250723,2025-07-23,CL013,PR009,COM004,VIL005,12,2300.0,22080.0,14688.0,7392.0,22080.0,0.0,Virement
V00158,20250723,2025-07-23,CL018,PR015,COM005,VIL007,1,990.0,742.0,495.0,247.0,482.0,260.0,Crédit
V00134,20250724,2025-07-24,CL018,PR002,COM002,VIL007,1,16240.0,12180.0,9112.0,3068.0,9744.0,2436.0,Crédit
V01387,20250724,2025-07-24,CL019,PR004,COM008,VIL008,3,7510.0,12392.0,9207.0,3185.0,12392.0,0.0,Virement
V01412,20250724,2025-07-24,CL002,PR009,COM003,VIL001,1,2300.0,3105.0,1944.0,1161.0,1552.0,1553.0,Crédit
V01434,20250725,2025-07-25,CL009,PR002,COM003,VIL003,4,15460.0,58748.0,44688.0,14060.0,58748.0,0.0,Espèces
V00131,20250726,2025-07-26,CL012,PR006,COM002,VIL004,4,750.0,2700.0,1764.0,936.0,1755.0,945.0,Crédit
V00706,20250726,2025-07-26,CL016,PR008,COM004,VIL006,2,910.0,1420.0,952.0,468.0,497.0,923.0,Crédit
V00126,20250726,2025-07-26,CL020,PR014,COM004,VIL008,2,1620.0,1782.0,1078.0,704.0,1782.0,0.0,Crédit
V00079,20250726,2025-07-26,CL003,PR004,COM003,VIL001,6,7660.0,62046.0,44712.0,17334.0,62046.0,0.0,Espèces
V00980,20250726,2025-07-26,CL003,PR003,COM005,VIL001,8,17190.0,185652.0,146880.0,38772.0,185652.0,0.0,Espèces
V01189,20250726,2025-07-26,CL013,PR001,COM007,VIL005,1,18440.0,14752.0,11368.0,3384.0,9589.0,5163.0,Crédit
V01029,20250726,2025-07-26,CL002,PR011,COM001,VIL001,5,1190.0,8033.0,5602.0,2431.0,8033.0,0.0,Mobile Money
V00116,20250727,2025-07-27,CL004,PR008,COM004,VIL001,8,890.0,9612.0,6804.0,2808.0,7690.0,1922.0,Crédit
V00437,20250727,2025-07-27,CL008,PR005,COM008,VIL003,4,1740.0,6612.0,4750.0,1862.0,6612.0,0.0,Mobile Money
V01455,20250728,2025-07-28,CL006,PR010,COM006,VIL002,5,3200.0,17600.0,12980.0,4620.0,17600.0,0.0,Crédit
V00708,20250728,2025-07-28,CL017,PR012,COM007,VIL007,8,2820.0,16920.0,11400.0,5520.0,16920.0,0.0,Virement
V00570,20250728,2025-07-28,CL009,PR004,COM008,VIL003,3,7500.0,21375.0,15276.0,6099.0,21375.0,0.0,Mobile Money
V00288,20250728,2025-07-28,CL002,PR004,COM001,VIL001,4,7560.0,40824.0,30348.0,10476.0,40824.0,0.0,Espèces
V00978,20250728,2025-07-28,CL004,PR015,COM006,VIL001,2,1010.0,2727.0,1755.0,972.0,2727.0,0.0,Crédit
V00922,20250728,2025-07-28,CL016,PR010,COM008,VIL006,15,3050.0,35685.0,28197.0,7488.0,35685.0,0.0,Virement
V00129,20250729,2025-07-29,CL008,PR008,COM007,VIL003,8,910.0,6916.0,4864.0,2052.0,4495.0,2421.0,Crédit
V01344,20250729,2025-07-29,CL010,PR004,COM001,VIL004,3,7320.0,19764.0,15606.0,4158.0,19764.0,0.0,Espèces
V00930,20250730,2025-07-30,CL006,PR012,COM007,VIL002,20,2700.0,59400.0,42020.0,17380.0,47520.0,11880.0,Crédit
V00535,20250730,2025-07-30,CL020,PR002,COM001,VIL008,10,15480.0,85140.0,64460.0,20680.0,55341.0,29799.0,Crédit
V00228,20250731,2025-07-31,CL012,PR006,COM008,VIL004,2,750.0,1350.0,864.0,486.0,1080.0,270.0,Crédit
V00677,20250731,2025-07-31,CL003,PR006,COM002,VIL001,4,740.0,3996.0,2700.0,1296.0,3996.0,0.0,Mobile Money
V00597,20250731,2025-07-31,CL019,PR006,COM005,VIL008,15,770.0,6353.0,4043.0,2310.0,6353.0,0.0,Espèces
V01161,20250801,2025-08-01,CL009,PR007,COM002,VIL003,5,1740.0,8430.0,5959.0,2471.0,8430.0,0.0,Mobile Money
V00424,20250801,2025-08-01,CL009,PR006,COM006,VIL003,4,740.0,2868.0,1860.0,1008.0,2868.0,0.0,Mobile Money
V00266,20250801,2025-08-01,CL019,PR010,COM002,VIL008,3,3150.0,5301.0,3888.0,1413.0,2650.0,2651.0,Crédit
V00242,20250802,2025-08-02,CL015,PR004,COM004,VIL006,6,7490.0,35754.0,27162.0,8592.0,17877.0,17877.0,Crédit
V01415,20250802,2025-08-02,CL009,PR008,COM005,VIL003,3,910.0,2645.0,1773.0,872.0,2116.0,529.0,Crédit
V01118,20250803,2025-08-03,CL002,PR002,COM002,VIL001,15,15110.0,312097.0,242490.0,69607.0,249678.0,62419.0,Crédit
V00966,20250803,2025-08-03,CL004,PR013,COM005,VIL001,2,2550.0,7023.0,4820.0,2203.0,7023.0,0.0,Espèces
V00260,20250803,2025-08-03,CL012,PR007,COM006,VIL004,1,1800.0,1652.0,1138.0,514.0,1652.0,0.0,Crédit
V01423,20250803,2025-08-03,CL003,PR012,COM006,VIL001,6,2670.0,22060.0,16028.0,6032.0,22060.0,0.0,Espèces
V00985,20250803,2025-08-03,CL007,PR013,COM005,VIL002,4,2380.0,10681.0,7450.0,3231.0,8545.0,2136.0,Crédit
V00786,20250803,2025-08-03,CL017,PR009,COM005,VIL007,20,2200.0,33660.0,23256.0,10404.0,21879.0,11781.0,Crédit
V01156,20250803,2025-08-03,CL012,PR003,COM002,VIL004,1,17400.0,15973.0,11952.0,4021.0,15973.0,0.0,Espèces
V00981,20250804,2025-08-04,CL014,PR007,COM008,VIL005,2,1800.0,2938.0,1958.0,980.0,1910.0,1028.0,Crédit
V00270,20250804,2025-08-04,CL004,PR015,COM001,VIL001,2,1000.0,2754.0,1790.0,964.0,964.0,1790.0,Crédit
V00698,20250804,2025-08-04,CL018,PR007,COM008,VIL007,1,1810.0,1385.0,910.0,475.0,1385.0,0.0,Espèces
V01396,20250804,2025-08-04,CL011,PR008,COM007,VIL004,5,920.0,4223.0,2892.0,1331.0,4223.0,0.0,Espèces
V00548,20250804,2025-08-04,CL011,PR014,COM006,VIL004,40,1460.0,53611.0,34884.0,18727.0,53611.0,0.0,Mobile Money
V01318,20250804,2025-08-04,CL018,PR007,COM008,VIL007,12,1750.0,16065.0,10924.0,5141.0,16065.0,0.0,Crédit
V00915,20250805,2025-08-05,CL008,PR012,COM003,VIL003,4,2720.0,10543.0,7674.0,2869.0,10543.0,0.0,Espèces
V00520,20250805,2025-08-05,CL010,PR014,COM006,VIL004,10,1510.0,13862.0,8905.0,4957.0,13862.0,0.0,Mobile Money
V00688,20250805,2025-08-05,CL006,PR015,COM001,VIL002,25,1030.0,28892.0,17672.0,11220.0,28892.0,0.0,Mobile Money
V00455,20250806,2025-08-06,CL020,PR013,COM004,VIL008,40,2470.0,55427.0,39719.0,15708.0,27714.0,27713.0,Crédit
V01350,20250806,2025-08-06,CL008,PR006,COM001,VIL003,12,700.0,8140.0,5698.0,2442.0,2849.0,5291.0,Crédit
V00468,20250806,2025-08-06,CL010,PR004,COM003,VIL004,3,7180.0,19774.0,15395.0,4379.0,15819.0,3955.0,Crédit
V00665,20250807,2025-08-07,CL020,PR008,COM003,VIL008,3,880.0,1481.0,1010.0,471.0,740.0,741.0,Crédit
V00394,20250807,2025-08-07,CL015,PR003,COM001,VIL006,1,17260.0,13732.0,10653.0,3079.0,13732.0,0.0,Virement
V01188,20250807,2025-08-07,CL012,PR004,COM002,VIL004,2,7420.0,13623.0,9933.0,3690.0,10898.0,2725.0,Crédit
V00531,20250807,2025-08-07,CL012,PR006,COM003,VIL004,1,750.0,688.0,441.0,247.0,241.0,447.0,Crédit
V00720,20250807,2025-08-07,CL004,PR004,COM003,VIL001,5,7440.0,51224.0,37868.0,13356.0,40979.0,10245.0,Crédit
V00967,20250808,2025-08-08,CL007,PR012,COM001,VIL002,5,2870.0,16101.0,10659.0,5442.0,16101.0,0.0,Espèces
V01048,20250808,2025-08-08,CL012,PR004,COM001,VIL004,3,7370.0,20297.0,15285.0,5012.0,10148.0,10149.0,Crédit
V00494,20250809,2025-08-09,CL013,PR012,COM005,VIL005,6,2740.0,13415.0,9498.0,3917.0,13415.0,0.0,Virement
V00137,20250809,2025-08-09,CL004,PR009,COM007,VIL001,15,2230.0,46061.0,30569.0,15492.0,23030.0,23031.0,Crédit
V00625,20250809,2025-08-09,CL015,PR013,COM001,VIL006,8,2400.0,15276.0,11266.0,4010.0,15276.0,0.0,Espèces
V00193,20250810,2025-08-10,CL014,PR011,COM008,VIL005,6,1210.0,5924.0,3966.0,1958.0,2073.0,3851.0,Crédit
V00490,20250810,2025-08-10,CL019,PR011,COM008,VIL008,5,1200.0,3366.0,2356.0,1010.0,3366.0,0.0,Espèces
V00850,20250810,2025-08-10,CL011,PR004,COM005,VIL004,3,7470.0,20572.0,15505.0,5067.0,10286.0,10286.0,Crédit
V01181,20250810,2025-08-10,CL003,PR010,COM002,VIL001,10,3330.0,45854.0,31946.0,13908.0,36683.0,9171.0,Crédit
V01305,20250811,2025-08-11,CL004,PR011,COM003,VIL001,1,1180.0,1625.0,1115.0,510.0,812.0,813.0,Crédit
V00767,20250812,2025-08-12,CL014,PR011,COM005,VIL005,5,1260.0,5141.0,3223.0,1918.0,2570.0,2571.0,Crédit
V00956,20250812,2025-08-12,CL010,PR015,COM002,VIL004,6,990.0,5453.0,3580.0,1873.0,3544.0,1909.0,Crédit
V00269,20250812,2025-08-12,CL002,PR003,COM001,VIL001,25,16940.0,583160.0,451312.0,131848.0,466528.0,116632.0,Crédit
V00896,20250812,2025-08-12,CL014,PR014,COM001,VIL005,8,1500.0,9792.0,6071.0,3721.0,9792.0,0.0,Mobile Money
V00672,20250813,2025-08-13,CL015,PR002,COM004,VIL006,6,15080.0,71986.0,55708.0,16278.0,25195.0,46791.0,Crédit
V01135,20250813,2025-08-13,CL002,PR015,COM007,VIL001,5,980.0,6747.0,4406.0,2341.0,2361.0,4386.0,Crédit
V00702,20250813,2025-08-13,CL001,PR004,COM004,VIL001,3,7570.0,31272.0,23877.0,7395.0,31272.0,0.0,Mobile Money
V00601,20250813,2025-08-13,CL019,PR007,COM005,VIL008,3,1830.0,3080.0,1952.0,1128.0,2002.0,1078.0,Crédit
V00953,20250813,2025-08-13,CL002,PR011,COM007,VIL001,25,1180.0,40622.0,27540.0,13082.0,40622.0,0.0,Crédit
V00900,20250813,2025-08-13,CL015,PR014,COM007,VIL006,2,1540.0,2450.0,1591.0,859.0,2450.0,0.0,Crédit
V00323,20250813,2025-08-13,CL007,PR012,COM008,VIL002,10,2880.0,32314.0,22440.0,9874.0,32314.0,0.0,Crédit
V00987,20250814,2025-08-14,CL005,PR005,COM002,VIL002,3,1760.0,5924.0,4140.0,1784.0,5924.0,0.0,Espèces
V01290,20250815,2025-08-15,CL017,PR005,COM008,VIL007,6,1720.0,7895.0,5646.0,2249.0,7500.0,395.0,Mobile Money
V00343,20250815,2025-08-15,CL017,PR002,COM001,VIL007,2,16030.0,24526.0,18284.0,6242.0,24526.0,0.0,Mobile Money
V01397,20250815,2025-08-15,CL014,PR005,COM001,VIL005,2,1620.0,2644.0,1942.0,702.0,2644.0,0.0,Espèces
V00675,20250815,2025-08-15,CL005,PR010,COM002,VIL002,12,3170.0,42681.0,30429.0,12252.0,42681.0,0.0,Mobile Money
V01200,20250815,2025-08-15,CL003,PR004,COM004,VIL001,2,7340.0,20214.0,15340.0,4874.0,13139.0,7075.0,Crédit
V00825,20250816,2025-08-16,CL015,PR009,COM008,VIL006,10,2210.0,17583.0,12332.0,5251.0,17583.0,0.0,Mobile Money
V01211,20250816,2025-08-16,CL002,PR003,COM003,VIL001,8,17250.0,190026.0,144089.0,45937.0,190026.0,0.0,Crédit
V00996,20250817,2025-08-17,CL005,PR006,COM002,VIL002,1,750.0,842.0,539.0,303.0,547.0,295.0,Crédit
V00240,20250817,2025-08-17,CL005,PR001,COM005,VIL002,4,18850.0,84599.0,64268.0,20331.0,84599.0,0.0,Crédit
V00880,20250818,2025-08-18,CL014,PR001,COM005,VIL005,4,17920.0,58491.0,47622.0,10869.0,38019.0,20472.0,Crédit
V00085,20250818,2025-08-18,CL013,PR006,COM005,VIL005,10,760.0,6202.0,3835.0,2367.0,6202.0,0.0,Virement
V01171,20250818,2025-08-18,CL016,PR006,COM003,VIL006,30,750.0,17901.0,11457.0,6444.0,11636.0,6265.0,Crédit
V00599,20250818,2025-08-18,CL016,PR005,COM008,VIL006,25,1700.0,33813.0,25857.0,7956.0,33813.0,0.0,Espèces
V00245,20250818,2025-08-18,CL005,PR011,COM006,VIL002,2,1200.0,2693.0,1795.0,898.0,2693.0,0.0,Mobile Money
V01111,20250819,2025-08-19,CL020,PR001,COM003,VIL008,4,18200.0,40841.0,32067.0,8774.0,40841.0,0.0,Espèces
V00192,20250819,2025-08-19,CL018,PR011,COM001,VIL007,1,1230.0,941.0,612.0,329.0,753.0,188.0,Crédit
V00040,20250819,2025-08-19,CL013,PR003,COM007,VIL005,8,18220.0,118940.0,86365.0,32575.0,118940.0,0.0,Virement
V01172,20250819,2025-08-19,CL018,PR004,COM006,VIL007,10,7560.0,57834.0,42610.0,15224.0,37592.0,20242.0,Crédit
V01370,20250820,2025-08-20,CL005,PR008,COM006,VIL002,5,910.0,5105.0,3422.0,1683.0,5105.0,0.0,Virement
V00658,20250820,2025-08-20,CL013,PR014,COM001,VIL005,4,1460.0,4765.0,3133.0,1632.0,3097.0,1668.0,Crédit
V01417,20250820,2025-08-20,CL013,PR008,COM003,VIL005,6,900.0,4406.0,3036.0,1370.0,3525.0,881.0,Crédit
V00341,20250820,2025-08-20,CL009,PR009,COM007,VIL003,4,2250.0,8721.0,5930.0,2791.0,8721.0,0.0,Mobile Money
V01196,20250820,2025-08-20,CL008,PR008,COM001,VIL003,5,920.0,4457.0,3004.0,1453.0,2228.0,2229.0,Crédit
V00130,20250820,2025-08-20,CL003,PR012,COM003,VIL001,25,2810.0,96734.0,67129.0,29605.0,77387.0,19347.0,Crédit
V00458,20250820,2025-08-20,CL011,PR001,COM003,VIL004,20,18400.0,337824.0,259978.0,77846.0,320933.0,16891.0,Virement
V00958,20250820,2025-08-20,CL019,PR012,COM004,VIL008,25,2830.0,39691.0,26788.0,12903.0,25799.0,13892.0,Crédit
V00743,20250820,2025-08-20,CL010,PR015,COM008,VIL004,15,1030.0,14183.0,9088.0,5095.0,14183.0,0.0,Espèces
V01467,20250820,2025-08-20,CL005,PR012,COM006,VIL002,2,2820.0,6328.0,4443.0,1885.0,6328.0,0.0,Virement
V00475,20250820,2025-08-20,CL012,PR005,COM007,VIL004,6,1680.0,9253.0,7271.0,1982.0,4626.0,4627.0,Crédit
V00782,20250821,2025-08-21,CL008,PR004,COM006,VIL003,12,7560.0,87908.0,64652.0,23256.0,43954.0,43954.0,Crédit
V01235,20250821,2025-08-21,CL009,PR004,COM006,VIL003,1,6950.0,6735.0,5378.0,1357.0,3368.0,3367.0,Crédit
V01128,20250821,2025-08-21,CL001,PR002,COM001,VIL001,5,15650.0,107750.0,82482.0,25268.0,107750.0,0.0,Espèces
V00920,20250821,2025-08-21,CL009,PR010,COM006,VIL003,5,2910.0,14099.0,11580.0,2519.0,9164.0,4935.0,Crédit
V01337,20250821,2025-08-21,CL020,PR012,COM008,VIL008,1,2680.0,1503.0,1083.0,420.0,977.0,526.0,Crédit
V00673,20250821,2025-08-21,CL020,PR009,COM007,VIL008,3,2220.0,3736.0,2508.0,1228.0,2428.0,1308.0,Crédit
V00099,20250821,2025-08-21,CL017,PR003,COM008,VIL007,3,17710.0,40644.0,30615.0,10029.0,40644.0,0.0,Espèces
V00616,20250822,2025-08-22,CL005,PR007,COM003,VIL002,8,1750.0,15708.0,10592.0,5116.0,15708.0,0.0,Espèces
V01068,20250822,2025-08-22,CL013,PR007,COM003,VIL005,8,1770.0,11555.0,7768.0,3787.0,11555.0,0.0,Mobile Money
V00600,20250823,2025-08-23,CL005,PR010,COM003,VIL002,5,3310.0,18569.0,13184.0,5385.0,18569.0,0.0,Mobile Money
V00569,20250823,2025-08-23,CL007,PR012,COM001,VIL002,12,2770.0,37295.0,26793.0,10502.0,37295.0,0.0,Virement
V00026,20250824,2025-08-24,CL001,PR010,COM004,VIL001,2,3380.0,9309.0,6389.0,2920.0,9309.0,0.0,Crédit
V00934,20250825,2025-08-25,CL007,PR011,COM005,VIL002,1,1200.0,1346.0,886.0,460.0,1346.0,0.0,Espèces
V01130,20250825,2025-08-25,CL001,PR007,COM001,VIL001,20,1820.0,50123.0,31671.0,18452.0,32580.0,17543.0,Crédit
V00984,20250825,2025-08-25,CL007,PR011,COM007,VIL002,3,1250.0,4208.0,2693.0,1515.0,4208.0,0.0,Espèces
V01255,20250826,2025-08-26,CL020,PR006,COM002,VIL008,15,750.0,6311.0,3955.0,2356.0,6311.0,0.0,Espèces
V00502,20250826,2025-08-26,CL002,PR010,COM001,VIL001,6,3120.0,25777.0,19333.0,6444.0,16755.0,9022.0,Crédit
V01089,20250826,2025-08-26,CL020,PR015,COM007,VIL008,1,1000.0,561.0,353.0,208.0,449.0,112.0,Crédit
V01221,20250826,2025-08-26,CL013,PR002,COM008,VIL005,2,15490.0,25280.0,18980.0,6300.0,25280.0,0.0,Espèces
V00824,20250826,2025-08-26,CL014,PR003,COM004,VIL005,1,16900.0,13790.0,10608.0,3182.0,8964.0,4826.0,Crédit
V00244,20250826,2025-08-26,CL001,PR008,COM003,VIL001,3,890.0,3677.0,2520.0,1157.0,3677.0,0.0,Mobile Money
V00771,20250826,2025-08-26,CL007,PR007,COM002,VIL002,25,1770.0,49649.0,34502.0,15147.0,49649.0,0.0,Espèces
V01205,20250826,2025-08-26,CL002,PR005,COM003,VIL001,10,1740.0,23960.0,17488.0,6472.0,23960.0,0.0,Espèces
V01438,20250827,2025-08-27,CL015,PR015,COM005,VIL006,3,1000.0,2387.0,1551.0,836.0,2387.0,0.0,Espèces
V01398,20250827,2025-08-27,CL013,PR004,COM008,VIL005,10,7450.0,60792.0,45288.0,15504.0,60792.0,0.0,Espèces
V00123,20250827,2025-08-27,CL019,PR008,COM007,VIL008,4,900.0,2020.0,1369.0,651.0,1616.0,404.0,Crédit
V01224,20250827,2025-08-27,CL008,PR008,COM005,VIL003,2,910.0,1764.0,1202.0,562.0,1764.0,0.0,Mobile Money
V00003,20250827,2025-08-27,CL005,PR014,COM008,VIL002,3,1520.0,5116.0,3332.0,1784.0,5116.0,0.0,Espèces
V00652,20250827,2025-08-27,CL007,PR002,COM005,VIL002,3,15110.0,50860.0,39012.0,11848.0,50860.0,0.0,Virement
V00986,20250827,2025-08-27,CL008,PR006,COM002,VIL003,1,730.0,707.0,465.0,242.0,707.0,0.0,Crédit
V00842,20250828,2025-08-28,CL008,PR008,COM005,VIL003,8,920.0,7132.0,4574.0,2558.0,5706.0,1426.0,Crédit
V01277,20250828,2025-08-28,CL011,PR002,COM004,VIL004,4,15340.0,56328.0,43513.0,12815.0,56328.0,0.0,Mobile Money
V00730,20250829,2025-08-29,CL020,PR010,COM003,VIL008,10,3090.0,17335.0,13408.0,3927.0,17335.0,0.0,Virement
V00316,20250829,2025-08-29,CL003,PR013,COM003,VIL001,1,2530.0,3484.0,2396.0,1088.0,3484.0,0.0,Virement
V00372,20250830,2025-08-30,CL005,PR004,COM008,VIL002,1,7590.0,8516.0,6508.0,2008.0,8516.0,0.0,Virement
V00446,20250830,2025-08-30,CL003,PR011,COM006,VIL001,4,1150.0,6334.0,4461.0,1873.0,6334.0,0.0,Mobile Money
V00156,20250830,2025-08-30,CL005,PR013,COM002,VIL002,4,2510.0,11265.0,7899.0,3366.0,11265.0,0.0,Mobile Money
V00255,20250830,2025-08-30,CL013,PR004,COM002,VIL005,1,7640.0,6234.0,4570.0,1664.0,6234.0,0.0,Mobile Money
V00108,20250831,2025-08-31,CL012,PR006,COM004,VIL004,8,760.0,5581.0,3525.0,2056.0,5581.0,0.0,Espèces
V00237,20250831,2025-08-31,CL011,PR006,COM001,VIL004,25,760.0,17442.0,11016.0,6426.0,17442.0,0.0,Virement
V00479,20250831,2025-08-31,CL002,PR007,COM008,VIL001,25,1740.0,59900.0,41310.0,18590.0,59900.0,0.0,Mobile Money
V00822,20250831,2025-08-31,CL001,PR001,COM007,VIL001,8,18150.0,199940.0,156868.0,43072.0,159952.0,39988.0,Crédit
V00819,20250831,2025-08-31,CL018,PR010,COM007,VIL007,8,3180.0,19462.0,14749.0,4713.0,19462.0,0.0,Mobile Money
V00162,20250831,2025-08-31,CL013,PR014,COM005,VIL005,30,1480.0,36230.0,23990.0,12240.0,36230.0,0.0,Espèces
V00311,20250901,2025-09-01,CL005,PR008,COM002,VIL002,25,920.0,26312.0,18018.0,8294.0,24996.0,1316.0,Espèces
V00122,20250901,2025-09-01,CL001,PR015,COM008,VIL001,4,1040.0,5841.0,3594.0,2247.0,2920.0,2921.0,Crédit
V01049,20250901,2025-09-01,CL010,PR006,COM002,VIL004,4,780.0,2920.0,1835.0,1085.0,2920.0,0.0,Espèces
V00283,20250902,2025-09-02,CL001,PR015,COM003,VIL001,3,1030.0,4338.0,2696.0,1642.0,4338.0,0.0,Crédit
V00080,20250902,2025-09-02,CL013,PR007,COM003,VIL005,3,1800.0,4493.0,3070.0,1423.0,4493.0,0.0,Espèces
V00859,20250902,2025-09-02,CL013,PR005,COM001,VIL005,10,1710.0,14227.0,10899.0,3328.0,14227.0,0.0,Mobile Money
V00641,20250902,2025-09-02,CL015,PR011,COM004,VIL006,3,1220.0,2969.0,1996.0,973.0,2969.0,0.0,Virement
V01132,20250902,2025-09-02,CL014,PR014,COM005,VIL005,8,1500.0,9984.0,6257.0,3727.0,9984.0,0.0,Virement
V00736,20250902,2025-09-02,CL016,PR004,COM007,VIL006,30,7520.0,183007.0,134821.0,48186.0,183007.0,0.0,Crédit
V01427,20250903,2025-09-03,CL013,PR004,COM006,VIL005,2,7650.0,12730.0,9551.0,3179.0,12730.0,0.0,Virement
V00312,20250903,2025-09-03,CL014,PR007,COM002,VIL005,25,1800.0,37440.0,25168.0,12272.0,37440.0,0.0,Mobile Money
V01306,20250903,2025-09-03,CL020,PR012,COM002,VIL008,2,2750.0,3146.0,2242.0,904.0,2045.0,1101.0,Crédit
V01329,20250904,2025-09-04,CL013,PR001,COM001,VIL005,15,17810.0,222269.0,178214.0,44055.0,222269.0,0.0,Crédit
V01424,20250904,2025-09-04,CL011,PR007,COM008,VIL004,3,1830.0,5139.0,3398.0,1741.0,3340.0,1799.0,Crédit
V01274,20250904,2025-09-04,CL015,PR005,COM001,VIL006,15,1700.0,20686.0,15575.0,5111.0,20686.0,0.0,Virement
V01071,20250904,2025-09-04,CL017,PR002,COM007,VIL007,4,15630.0,48766.0,37502.0,11264.0,48766.0,0.0,Espèces
V01298,20250905,2025-09-05,CL012,PR012,COM005,VIL004,6,2850.0,16006.0,11288.0,4718.0,12805.0,3201.0,Crédit
V00711,20250905,2025-09-05,CL014,PR006,COM001,VIL005,15,740.0,9235.0,5990.0,3245.0,9235.0,0.0,Crédit
V01327,20250905,2025-09-05,CL008,PR013,COM002,VIL003,1,2550.0,2519.0,1759.0,760.0,2015.0,504.0,Crédit
V00257,20250905,2025-09-05,CL007,PR003,COM005,VIL002,2,17670.0,40429.0,30019.0,10410.0,40429.0,0.0,Virement
V00416,20250905,2025-09-05,CL011,PR007,COM001,VIL004,3,1740.0,4886.0,3342.0,1544.0,4886.0,0.0,Espèces
V00049,20250905,2025-09-05,CL010,PR003,COM005,VIL004,20,18130.0,339394.0,255528.0,83866.0,339394.0,0.0,Virement
V00827,20250906,2025-09-06,CL007,PR006,COM005,VIL002,3,740.0,2540.0,1647.0,893.0,2540.0,0.0,Espèces
V00550,20250906,2025-09-06,CL014,PR010,COM008,VIL005,15,3070.0,38314.0,29827.0,8487.0,30651.0,7663.0,Crédit
V00098,20250907,2025-09-07,CL015,PR005,COM001,VIL006,4,1660.0,5386.0,4056.0,1330.0,5386.0,0.0,Espèces
V00060,20250907,2025-09-07,CL018,PR005,COM006,VIL007,3,1660.0,3884.0,2902.0,982.0,3107.0,777.0,Crédit
